a01,aeu,totexp_m,div,district,hh_type,lat1,long1,totexp_m_pc
1893,3.49999997,9248.317193,60,36,national representative,24.34083333,91.42277778,2642.376363
1894,3.74999994,11669.55207,60,36,national representative,24.32722222,91.44583333,3111.880601
1895,5.199999928,24722.66995,60,36,national representative,24.33166667,91.44222222,4754.359672
1896,3.49999994,13771.97966,60,36,national representative,24.33472222,91.44361111,3934.851398
1897,3.569999933,16958.31914,60,36,national representative,24.33305556,91.43083333,4750.22954
1898,3.849999964,13887.97058,60,36,national representative,24.32083333,91.41527778,3607.265119
1899,3.559999943,14030.15827,60,36,national representative,24.32888889,91.41916667,3941.055758
1900,3.349999964,39660.7105,60,36,national representative,24.33472222,91.41361111,11839.01819
1901,2.099999964,15036.07215,60,36,national representative,24.61194444,91.64055556,7160.034481
1902,2.74000001,7866.799191,60,36,national representative,24.61805556,91.62222222,2871.094585
1903,4.209999949,8018.987791,60,36,national representative,24.61222222,91.60444444,1904.747717
1904,3.219999969,6200.660855,60,36,national representative,24.61861111,91.60611111,1925.671091
1905,2.809999973,3787.072292,60,36,national representative,24.62055556,91.59833333,1347.712572
1906,5.229999959,16536.65012,60,36,national representative,24.61388889,91.57138889,3161.883413
1907,5.639999986,12359.67643,60,36,national representative,24.61916667,91.57361111,2191.431997
1908,5.810000002,14895.73619,60,36,national representative,24.62083333,91.56166667,2563.810014
1909,3.389999956,9224.584402,60,36,national representative,24.61305556,91.56138889,2721.116378
1910,3.929999977,11369.93855,60,36,national representative,24.60861111,91.56055556,2893.114152
1911,3.99999994,11287.24939,60,36,national representative,24.60527778,91.55166667,2821.81239
1912,5.999999881,10914.59526,60,36,national representative,24.61916667,91.545,1819.099246
1913,2.769999981,5137.344161,60,36,national representative,24.61722222,91.54555556,1854.636894
1914,2.459999979,13012.90751,60,36,national representative,24.61666667,91.53777778,5289.799847
1915,3.789999932,8778.948575,60,36,national representative,24.60583333,91.51111111,2316.345312
1916,3.169999957,13284.88209,60,36,national representative,24.6075,91.51111111,4190.814597
1917,3.979999959,12513.21732,60,36,national representative,24.61333333,91.51083333,3144.024483
1918,2.309999973,8964.225066,60,36,national representative,24.61694444,91.49166667,3880.616958
1919,7.089999914,22972.59282,60,36,national representative,24.61611111,91.48472222,3240.140071
1920,3.899999976,16905.50398,60,36,national representative,24.61916667,91.73777778,4334.744636
1921,3.529999971,14318.72788,50,38,national representative,25.09222222,89.10777778,4056.296884
1922,1.290000021,5417.567027,50,38,national representative,25.09972222,89.10777778,4199.664292
1923,2.339999974,10914.88648,50,38,national representative,25.09083333,89.11194444,4664.481452
1924,3.569999933,9471.084915,50,38,national representative,25.09861111,89.11694444,2652.965012
1925,3.939999998,10632.1669,50,38,national representative,25.11166667,89.11277778,2698.51952
1926,5.339999884,24676.58255,50,38,national representative,25.12944444,89.10472222,4621.082975
1927,2,5082.043038,50,38,national representative,25.13555556,89.11055556,2541.021519
1928,3.179999948,11401.32819,50,38,national representative,25.13611111,89.10055556,3585.323388
1929,3.659999967,21920.60201,50,38,national representative,25.12305556,89.06861111,5989.235577
1930,4.399999917,13522.80011,50,38,national representative,25.14111111,89.07861111,3073.36372
1931,3.269999981,10246.57255,50,38,national representative,25.1175,89.07777778,3133.508443
1932,2.089999974,9340.621338,50,38,national representative,24.93861111,89.12916667,4469.196868
1933,5.559999883,17841.72079,50,38,national representative,25.18833333,89.12666667,3208.942655
1934,2.859999955,11663.56819,50,38,national representative,24.93444444,89.11888889,4078.17076
1935,2.799999952,9137.528192,50,38,national representative,25.17361111,89.12916667,3263.402981
1936,2.789999962,8724.434002,50,38,national representative,25.17277778,89.13444444,3127.03732
1937,3.74999994,20167.90517,50,38,national representative,24.93666667,89.11388889,5378.108131
1938,2.859999955,14732.72598,50,38,national representative,24.93916667,89.11083333,5151.302872
1939,2.859999955,10870.22989,50,38,national representative,25.18833333,89.07972222,3800.779741
1940,4.529999912,18936.9541,50,38,national representative,24.94944444,89.07888889,4180.343151
1941,2.679999948,22318.24086,50,38,national representative,25.03722222,89.16027778,8327.701977
1942,4.129999906,15887.52296,50,38,national representative,25.04055556,89.40972222,3846.857948
1943,2.269999951,8185.967264,50,38,national representative,25.05472222,89.16305556,3606.153057
1944,1.50999999,3011.646335,50,38,national representative,25.04222222,89.16222222,1994.467784
1945,2.439999938,8638.597832,50,38,national representative,25.05194444,89.19916667,3540.409038
1946,5.469999909,32431.81341,50,38,national representative,25.04583333,89.2075,5929.033628
1947,3.259999931,12891.25149,50,38,national representative,25.04583333,89.22222222,3954.371708
1948,2.559999943,4672.017258,50,38,national representative,25.04361111,89.23388889,1825.006782
1949,2.799999952,5964.205837,50,38,national representative,25.03472222,89.21472222,2130.07355
1950,2.949999958,13529.47348,50,38,national representative,25.03361111,89.22166667,4586.26226
1951,3.139999956,7773.672005,50,38,national representative,25.02527778,89.21888889,2475.691756
1952,2.709999979,8875.642094,50,38,national representative,25.02833333,89.22555556,3275.14471
1953,2.629999936,6363.360992,50,38,national representative,25.0175,89.22222222,2419.528954
1954,3.039999962,8054.261836,50,38,national representative,24.99805556,89.2625,2649.428269
1955,2.48999995,5768.794242,50,38,national representative,25.02805556,89.24638889,2316.784883
1956,2.919999957,8227.817332,50,38,national representative,25.03527778,89.24361111,2817.745703
1957,4.030000001,12748.11229,50,38,national representative,25.0425,89.42222222,3163.303297
1958,3.509999961,11734.24145,50,38,national representative,25.09111111,89.21111111,3343.088769
1959,2.339999974,5474.305849,50,38,national representative,25.10722222,89.21861111,2339.44697
1960,3.789999962,13362.84742,50,38,national representative,25.11,89.22083333,3525.817297
1961,0.610000014,1395.532754,30,39,national representative,25.39111111,89.97972222,2287.75856
1962,2.679999948,4819.025402,30,39,national representative,25.38583333,89.97722222,1798.143842
1963,5.389999926,7302.239938,30,39,national representative,25.40194444,89.97555556,1354.775517
1964,4.539999962,13772.52703,30,39,national representative,25.40916667,89.9525,3033.596287
1965,3.689999968,5676.54654,30,39,national representative,25.42,89.96777778,1538.359509
1966,2.629999936,4925.650605,30,39,national representative,25.42305556,89.96916667,1872.870998
1967,1.859999955,19226.26235,30,39,national representative,25.37777778,89.99138889,10336.70044
1968,1.430000007,4598.916717,30,39,national representative,25.38361111,89.99111111,3216.02566
1969,4.409999907,7628.488073,30,39,national representative,25.39333333,89.99305556,1729.815926
1970,2.539999962,4652.470814,30,39,national representative,25.39611111,89.99583333,1831.681451
1971,3.359999955,10877.10309,30,39,national representative,25.38361111,90.02805556,3237.233105
1972,2.099999964,8371.178775,30,39,national representative,25.39472222,90.00527778,3986.275675
1973,2.409999967,6600.905375,30,39,national representative,25.38527778,90.00972222,2738.964924
1974,2.539999962,9063.884789,30,39,national representative,25.40944444,89.98888889,3568.458632
1975,3.149999976,4367.04307,30,39,national representative,25.41111111,89.98527778,1386.36289
1976,2.290000021,4022.11772,30,39,national representative,25.40277778,89.99333333,1756.383267
1977,3.179999948,5250.539601,30,39,national representative,25.39611111,89.98444444,1651.113109
1978,2.839999944,6093.866455,30,39,national representative,25.39472222,89.97305556,2145.727667
1979,2.819999963,8862.969528,30,39,national representative,25.39555556,89.9575,3142.897037
1980,2.189999998,6415.521921,30,39,national representative,25.385,89.98666667,2929.462068
1981,2.709999979,6749.655769,30,39,national representative,25.34861111,90.07888889,2490.647905
1982,3.839999914,5213.154879,30,39,national representative,25.35722222,89.87527778,1357.592447
1983,2.699999988,6491.497841,30,39,national representative,25.34361111,90.12305556,2404.25847
1984,2.439999938,7066.648229,30,39,national representative,25.32,90.09805556,2896.167381
1985,1.50999999,3040.60395,30,39,national representative,25.34111111,90.09861111,2013.645013
1986,2.23999995,7239.565705,30,39,national representative,25.33861111,90.11194444,3231.949048
1987,2.219999969,4356.865518,30,39,national representative,25.33611111,90.10944444,1962.552063
1988,0.829999983,2055.191248,30,39,national representative,25.32722222,90.10416667,2476.134084
1989,4.870000005,11713.69577,30,39,national representative,25.32416667,90.11638889,2405.276336
1990,1.310000002,3680.00632,30,39,national representative,25.31444444,90.11916667,2809.165125
1991,1.770000011,5526.663364,30,39,national representative,25.31083333,90.11694444,3122.408661
1992,2.889999926,7365.376659,30,39,national representative,25.10194444,90.12722222,2548.573304
1993,2.339999974,4198.714925,30,39,national representative,25.10833333,89.87611111,1794.322637
1994,2.879999936,4966.890466,30,39,national representative,25.12444444,89.89583333,1724.614784
1995,2.869999945,5150.509564,30,39,national representative,25.33611111,89.8975,1794.60267
1996,0.829999983,2374.140904,30,39,national representative,25.32166667,89.9,2860.410786
1997,2.209999979,4181.103051,30,39,national representative,25.11777778,90.08222222,1891.901851
1998,3.729999959,5025.587785,30,39,national representative,25.1175,90.09138889,1347.342584
1999,0.819999993,3217.393575,30,39,national representative,25.11277778,90.09638889,3923.650736
2000,2.759999961,5154.922694,30,39,national representative,25.10666667,90.10555556,1867.72564
2001,0.610000014,6447.031694,30,39,national representative,24.89972222,90.01194444,10568.90417
2002,1.859999955,3574.728976,30,39,national representative,24.90111111,90.01444444,1921.897346
2003,2.75999999,5142.830425,30,39,national representative,24.915,90.00611111,1863.344363
2004,2.97999993,5697.083864,30,39,national representative,24.90138889,90.00611111,1911.773154
2005,2.959999979,5219.475189,30,39,national representative,24.90722222,90.00166667,1763.336225
2006,2.269999951,4522.856844,30,39,national representative,24.88972222,90.01944444,1992.447992
2007,1.290000021,5552.100847,30,39,national representative,24.92972222,90,4303.954073
2008,2.00999999,10441.79675,30,39,national representative,24.91972222,90.01055556,5194.923781
2009,0.829999983,2494.263625,30,39,national representative,24.89805556,90.01888889,3005.136958
2010,2.969999939,8834.2714,30,39,national representative,24.9275,90.00638889,2974.502216
2011,3.529999912,6347.049707,30,39,national representative,24.8925,90.02555556,1798.031123
2012,2.859999955,4276.362716,30,39,national representative,24.88666667,90.03194444,1495.231742
2013,4.669999957,8293.694578,30,39,national representative,24.885,90.02944444,1775.951746
2014,3.779999971,6592.704792,30,39,national representative,24.88638889,90.02805556,1744.10181
2015,2.569999963,6509.391151,30,39,national representative,24.89138889,90.03472222,2532.83706
2016,0.610000014,2244.361394,30,39,national representative,25.14027778,90.05333333,3679.280888
2017,2.120000005,3619.903765,30,39,national representative,NA,NA,1707.501772
2018,3.079999983,9807.048482,30,39,national representative,25.14361111,90.00805556,3184.106667
2019,3.24999994,6092.079663,30,39,national representative,25.13916667,90.02166667,1874.486084
2020,0.829999983,2532.378369,30,39,national representative,25.13583333,90.02083333,3051.058337
2021,2.420000017,4634.115745,30,39,national representative,24.84972222,90.01944444,1914.923848
2022,1.50999999,3857.186216,30,39,national representative,24.8425,90.01,2554.427974
2023,2.409999967,13425.30169,30,39,national representative,24.81361111,90.0075,5570.66468
2024,3.059999973,5979.45014,30,39,national representative,24.86694444,90.0275,1954.068691
2025,2.279999971,4562.056779,30,39,national representative,24.85583333,90.01583333,2000.902121
