a01,aeu,totexp_m,hh_type,div,District,lat1,long1,totexp_m_pc
4329,3.269999981,2629.583332,2,10,79,22.65833333,90.10138889,804.1539289
4330,1.50999999,4380.086372,2,10,79,22.61805556,90.24111111,2900.71947
4331,2.349999964,1791.394833,2,10,79,22.69805556,90.10388889,762.2956851
4332,4.449999988,4809.375,2,10,79,22.68472222,90.09305556,1080.75843
4333,4.579999983,3484.652779,2,10,79,22.70861111,90.1025,760.8412208
4334,2.539999962,2086.085335,2,10,79,22.72916667,90.11305556,821.2934512
4335,2.309999973,1873.123024,2,10,79,22.72777778,90.11055556,810.8757776
4336,1.290000021,3148.761843,2,10,79,22.73277778,90.13222222,2440.900613
4337,4.879999936,4351.656731,2,10,79,22.69194444,90.17083333,891.7329484
4338,5.529999971,4765.416653,2,10,79,22.71611111,90.14944444,861.7390013
4339,3.209999919,2094.571465,2,10,79,22.66638889,90.21583333,652.5144914
4340,6.419999868,3858.913696,2,10,79,22.68111111,90.23888889,601.0769121
4341,4.639999956,3163.853256,2,10,79,22.36944444,90.19583333,681.8649324
4342,5.949999928,3607.440414,2,10,79,22.34416667,90.22138889,606.2925139
4343,1.859999955,2049.404785,2,10,79,22.33666667,90.06388889,1101.830556
4344,3.399999976,3682.940483,2,10,79,22.3475,89.99305556,1083.217797
4345,2.699999988,2805.967308,2,10,79,22.36444444,89.97222222,1039.247156
4346,3.029999942,2509.18153,2,10,79,22.34722222,90.03861111,828.1127321
4347,2.709999979,2825.952347,2,10,79,22.34055556,90.0275,1042.786852
4348,1.50999999,3317.08329,2,10,79,22.36472222,90.17638889,2196.743915
4349,2.699999988,3130.624985,2,10,79,22.36166667,90.13972222,1159.49074
4350,2.459999979,2024.742073,2,10,79,22.33027778,90.07472222,823.0658905
4351,4.450000018,4082.619064,2,10,79,22.36111111,90.0925,917.4424827
4352,4.559999973,2879.087357,2,10,79,22.36222222,90.14527778,631.3788101
4353,8.589999855,5629.375,2,10,79,22.33083333,90.01416667,655.3405233
4354,2.98999995,3802.425502,2,10,79,22.18972222,90.57388889,1271.714236
4355,3.069999933,2364.449402,2,10,79,22.33666667,90.00361111,770.178975
4356,4.509999931,4084.263916,2,10,79,22.33083333,90.0075,905.6017691
4357,3.929999948,3994.928589,2,10,79,22.31611111,90.01361111,1016.521283
4358,3.429999977,2784.869011,2,10,79,22.30972222,89.99305556,811.9151689
4359,1.50999999,4264.761917,2,10,79,22.30916667,90.02888889,2824.345658
4360,3.559999973,2080.142862,2,10,79,22.33666667,90.07027778,584.3097973
4361,4.349999905,2775.476181,2,10,79,22.77194444,90.08694444,638.0405154
4362,3.399999946,4562.880859,2,10,79,22.69583333,90.00111111,1342.023803
4363,2.539999962,1925.853104,2,10,79,22.67388889,90.07,758.2098947
4364,5.349999905,3272.559479,2,10,79,22.6725,90.0675,611.6933714
4365,NA,0,2,10,79,22.73861111,90.12222222,NA
4366,2.779999971,1793.422647,2,10,79,22.695,90.13166667,645.1160669
4367,NA,0,2,10,79,22.69027778,90.1625,NA
4368,4.129999936,6975.314335,2,10,79,22.69833333,90.18611111,1688.938122
4369,2.110000014,2155.99207,2,10,79,22.69972222,90.17333333,1021.797183
4370,3.99999997,2193.569452,2,10,79,22.66972222,90.06472222,548.3923672
4371,1.550000012,2442.142897,2,10,79,22.66916667,90.0475,1575.57605
4372,2.839999974,2488.122032,2,10,79,22.66944444,89.99805556,876.0993152
4373,1.649999976,1419.374954,2,10,79,22.66083333,90.20277778,860.2272574
4374,4.029999971,2345.92145,2,10,79,22.73111111,90.17666667,582.1145078
4375,2.399999976,2147.313461,2,10,79,22.7325,90.18666667,894.7139511
4376,3.349999994,3348.476212,2,10,79,22.73416667,90.225,999.5451396
4377,3.709999949,2645.79159,2,10,79,22.73805556,90.16833333,713.1513818
4378,5.029999912,3376.730164,2,10,79,22.715,90.15805556,671.3181357
4379,2.479999959,2525.371964,2,10,79,22.67416667,90.005,1018.295163
4380,1.290000021,1352.113094,2,10,79,22.72,90.21972222,1048.149668
4381,2.279999971,1700.729218,3,50,81,24.46083333,88.83611111,745.9338767
4382,2.589999974,3281.418739,3,50,81,24.45583333,88.83527778,1266.957055
4383,2.559999943,2636.714317,3,50,81,24.47722222,88.82166667,1029.966553
4384,0.829999983,2215.119087,3,50,81,24.4825,88.82583333,2668.818231
4385,3.029999971,3056.845272,3,50,81,24.4525,88.81805556,1008.859835
4386,2.519999981,2467.083363,3,50,81,24.43611111,89.09138889,979.0013418
4387,3.589999914,1932.916656,3,50,81,24.42055556,88.82083333,538.4169088
4388,2.629999936,2247.361115,3,50,81,24.41527778,88.83027778,854.5099504
4389,3.099999964,2586.60721,3,50,81,24.44694444,88.835,834.3894323
4390,3.809999943,5508.631035,3,50,81,24.44611111,88.84444444,1445.834939
4391,4.059999943,2733.804752,3,50,81,24.48222222,89.01555556,673.3509337
4392,3.289999962,2774.999968,3,50,81,24.41888889,88.86083333,843.4650457
4393,2.959999979,4789.761852,3,50,81,24.43444444,88.85972222,1618.1628
4394,3.709999919,2912.619102,3,50,81,24.49944444,88.82944444,785.0725515
4395,2.319999993,2522.857145,3,50,81,24.42944444,89.06444444,1087.438428
4396,3.389999926,2491.407692,3,50,81,24.4325,88.88027778,734.9285387
4397,3.679999977,2303.779755,3,50,81,24.43666667,88.87333333,626.0271111
4398,3.5,3254.16655,3,50,81,24.43333333,88.86583333,929.7618713
4399,2.379999936,3281.452316,3,50,81,24.42833333,88.8875,1378.761515
4400,2.629999936,3888.387939,3,50,81,24.42916667,88.89,1478.474538
4401,1.50999999,1548.12501,3,50,81,24.64638889,88.43472222,1025.248358
4402,4.639999926,3611.428608,3,50,81,24.64583333,88.43972222,778.3251435
4403,3.169999957,1736.836318,3,50,81,24.59305556,88.45944444,547.8978995
4404,2.679999948,1248.244028,3,50,81,24.62944444,88.44833333,465.7627062
4405,4.299999893,2229.547653,3,50,81,24.62944444,88.45777778,518.4994672
4406,5.579999924,3297.023911,3,50,81,24.64388889,88.44111111,590.8645082
4407.1,1.290000021,1120.803583,3,50,81,24.62138889,88.42972222,868.8399725
4407.2,4.599999905,2194.831373,3,50,81,24.62138889,88.42972222,477.1372649
4408,2.849999934,2346.488079,3,50,81,24.62361111,88.44083333,823.3291695
4409,3.319999933,1843.381012,3,50,81,24.60805556,88.45583333,555.2352557
4410,2.789999962,1760.416656,3,50,81,24.62861111,88.44527778,630.9737206
4411,1.50999999,1849.077339,3,50,81,24.62277778,88.44,1224.554537
4412,2.889999926,2092.777771,3,50,81,24.62138889,88.44361111,724.144576
4413,NA,0,3,50,81,24.605,88.45555556,NA
4414,3.579999954,1361.666626,3,50,81,24.62555556,88.45222222,380.3538111
4415,7.519999921,4404.887737,3,50,81,24.61666667,88.4525,585.7563542
4416,3.119999945,2725.702305,3,50,81,24.58777778,88.46305556,873.622549
4417,6.659999847,4306.666695,3,50,81,24.61666667,88.45305556,646.6466657
4418,2.289999962,1693.928558,3,50,81,24.61972222,88.45472222,739.7068064
4419,4.159999907,2421.833324,3,50,81,24.60416667,88.46194444,582.1714852
4420,4.609999955,2920.456482,3,50,81,24.58388889,88.46194444,633.5046661
4421,2.920000017,1268.645838,3,50,81,24.72305556,88.77833333,434.4677502
4422,3.709999919,2568.76786,3,50,81,24.73111111,88.74944444,692.390274
4423,3.629999995,2647.172669,3,50,81,24.94027778,88.80972222,729.2486702
4424,4.959999949,3405.119169,3,50,81,24.71861111,88.77111111,686.5159686
4425,1.50999999,6207.618973,3,50,81,24.71972222,88.7575,4111.005968
4426,4.579999954,3233.154766,3,50,81,24.93777778,88.80027778,705.9289954
4427,2.429999948,2668.134949,3,50,81,24.70694444,88.75861111,1097.997945
4428,2.849999934,2999.672649,3,50,81,24.70527778,88.77,1052.516743
4429,2.539999962,3439.404797,3,50,81,24.70305556,88.78472222,1354.096397
4430,3.139999926,2406.547667,3,50,81,24.71,88.74861111,766.4164724
4431,1.859999955,1541.488098,3,50,81,24.71,88.74277778,828.7570622
4432,3.669999957,2731.999996,3,50,81,24.69416667,88.74777778,744.4141766
4433,3.169999957,3128.839333,3,50,81,24.68833333,88.80083333,987.0155757
4434,2.329999954,1272.14286,3,50,81,24.69583333,88.75944444,545.9840712
4435,4.819999933,3450.168709,3,50,81,24.70027778,88.74833333,715.8026466
4436,2.889999926,4266.690483,3,50,81,24.69361111,88.79722222,1476.363527
4437,2.329999983,2367.182549,3,50,81,24.685,88.78027778,1015.958183
4438,1.290000021,2044.136918,3,50,81,24.695,88.78888889,1584.602236
4439,3.189999938,2791.488083,3,50,81,24.93583333,88.78444444,875.0746511
4440,NA,0,3,50,81,24.92888889,88.81111111,NA
4441,NA,0,3,30,82,23.95722222,89.60027778,NA
4442,2.840000004,2774.321486,3,30,82,23.96388889,89.61111111,976.8737613
4443,3.069999993,4193.303619,3,30,82,23.98,89.63444444,1365.896948
4444,NA,0,3,30,82,23.99166667,89.38916667,NA
4445,0.829999983,2578.794611,3,30,82,24.00277778,89.63694444,3106.981521
4446,3.609999955,2706.492939,3,30,82,23.99944444,89.62805556,749.7210451
4447.1,2.810000002,5050.193624,3,30,82,23.9925,89.62611111,1797.221929
4447.2,1.859999955,3250.922577,3,30,82,23.9925,89.62611111,1747.80788
4448,3.370000005,2665.488068,3,30,82,23.98083333,89.62583333,790.946013
4449,3.329999924,3974.806595,3,30,82,23.98638889,89.60888889,1193.635641
4450,0.829999983,1981.90475,3,30,82,24.00166667,89.59694444,2387.837096
4451,2.779999971,2104.285732,3,30,82,24.01,89.58333333,756.9373216
4452,2.349999964,1511.250019,3,30,82,24.01861111,89.56416667,643.0851243
4453,0.610000014,1129.166683,3,30,82,23.94,89.59638889,1851.09288
4454,1.290000021,2917.023781,3,30,82,23.97194444,89.61361111,2261.258707
4455,3.610000014,2469.297606,3,30,82,23.98888889,89.59666667,684.0159545
4456,1.949999988,2603.960388,3,30,82,24.01055556,89.56472222,1335.36431
4457,2.919999927,3754.166504,3,30,82,24.01916667,89.55361111,1285.673492
4458,2.979999989,3063.794624,3,30,82,24.01472222,89.54611111,1028.119005
4459,2.539999962,4690.75413,3,30,82,24.00222222,89.53722222,1846.753622
4460,2.099999964,4344.28577,3,30,82,23.94638889,89.49583333,2068.707545
4461,2.979999959,4007.589294,3,30,82,23.87111111,89.51694444,1344.828641
4462,2.319999993,3222.852108,3,30,82,23.88666667,89.55805556,1389.160396
4463,3.149999976,3164.58316,3,30,82,23.85861111,89.56666667,1004.629582
4464,4.859999895,6283.531921,3,30,82,23.84472222,89.58555556,1292.907831
4465,2.279999942,1581.507934,3,30,82,23.8125,89.58111111,693.6438483
4466,3.899999976,3990.946335,3,30,82,23.81388889,89.59222222,1023.319579
4467,1.849999964,1982.053541,3,30,82,23.81694444,89.61305556,1071.380313
4468,1.849999964,2728.244009,3,30,82,23.79666667,89.61944444,1474.72652
4469,3.379999936,2992.976166,3,30,82,23.78305556,89.62833333,885.4959239
4470,2.849999934,3180.877928,3,30,82,23.75916667,89.62388889,1116.097544
4471,2.98999995,3591.026722,3,30,82,23.74888889,89.62527778,1201.012302
4472,4.569999963,4866.309479,3,30,82,23.73361111,89.63083333,1064.837969
4473,2.569999933,9023.928705,3,30,82,23.725,89.64083333,3511.256397
4474,2.379999936,4636.964382,3,30,82,23.74583333,89.63333333,1948.304415
4475,3.709999919,3410.440336,3,30,82,23.79111111,89.63722222,919.2561754
4476,1.849999964,2390.625,3,30,82,23.82444444,89.61944444,1292.229755
4477,2.029999971,6785.357239,3,30,82,23.89916667,89.55805556,3342.540559
4478,NA,0,3,30,82,23.93083333,89.56277778,NA
4479.1,1.50999999,2340.238113,3,30,82,23.7175,89.56833333,1549.826575
4479.2,2.74999994,1305.907745,3,30,82,23.7175,89.56833333,474.8755541
4480,3.139999926,4229.493958,3,30,82,23.70055556,89.57861111,1346.97263
4481,2.609999955,10456.30949,3,20,84,23.5225,92.21277778,4006.248916
4482,NA,0,3,20,84,23.53166667,92.2125,NA
4483,5.339999914,6200.059448,3,20,84,23.48138889,92.37666667,1161.05984
4484,1.709999979,1438.238115,3,20,84,23.47861111,92.36416667,841.0749318
4485,2.569999933,3048.095295,3,20,84,23.29666667,92.26777778,1186.029328
4486,3.639999986,6135.605132,3,20,84,23.29361111,92.26166667,1685.605812
4487,2.369999975,1913.392819,3,20,84,23.28333333,92.24916667,807.3387509
4488,NA,0,3,20,84,23.46722222,92.375,NA
4489,4.069999963,3132.021742,3,20,84,23.505,92.21666667,769.5385186
4490,3.319999963,5793.273697,3,20,84,23.49583333,92.1525,1744.961976
4491,NA,0,3,20,84,23.50277778,92.39083333,NA
4492,3.349999964,2422.889912,3,20,84,23.50888889,92.165,723.2507276
4493,6.339999914,4603.2589,3,20,84,23.50222222,92.39027778,726.0660823
4494,4.759999931,3544.930725,3,20,84,23.50861111,92.22694444,744.7333564
4495,4.539999962,2593.491993,3,20,84,23.51166667,92.23111111,571.2537477
4496,NA,0,3,20,84,23.54166667,92.25194444,NA
4497,4.319999933,3008.166664,3,20,84,23.51111111,92.215,696.3348867
4498,1.859999955,6260.297794,3,20,84,23.53111111,92.20472222,3365.751584
4499,3.359999955,3465.744049,3,20,84,23.52055556,92.20361111,1031.471457
4500,6.119999945,9006.547363,3,20,84,23.51361111,92.40833333,1471.658079
4501,1.930000007,3515.049606,3,55,85,25.74,89.23972222,1821.269219
4502,1.859999955,1519.99999,3,55,85,25.74333333,89.2275,817.2043153
4503,2.49999994,1934.9504,3,55,85,25.76166667,89.22972222,773.9801786
4504,2.859999955,1695.107178,3,55,85,25.76777778,89.23944444,592.6948268
4505,2.679999948,2348.650818,3,55,85,25.77666667,89.21916667,876.3622626
4506,2.699999958,1265.714272,3,55,85,25.79416667,89.22,468.7830708
4507,3.619999975,2446.190598,3,55,85,25.80027778,89.21777778,675.7432637
4508,3.23999995,3691.458332,3,55,85,25.81638889,89.23527778,1139.339009
4509.1,3.339999974,2811.535755,3,55,85,25.80777778,89.22222222,841.7771788
4509.2,3.859999955,2437.357109,3,55,85,25.80777778,89.22222222,631.439673
4510,2.679999977,1686.979195,3,55,85,25.82277778,89.21833333,629.4698541
4511,2.679999948,3741.904762,3,55,85,25.80111111,89.23944444,1396.233148
4512,2.459999979,2799.633003,3,55,85,25.80333333,89.25972222,1138.062206
4513,2.329999954,1586.250015,3,55,85,25.80027778,89.26583333,680.7940115
4514,2.349999964,1624.603159,3,55,85,25.78944444,89.2975,691.3205037
4515,3.579999924,2310.148809,3,55,85,25.8325,89.25166667,645.2929773
4516,2.319999963,1647.579414,3,55,85,25.8125,89.2625,710.163552
4517,NA,0,3,55,85,25.82638889,89.26666667,NA
4518,4.289999902,2734.499985,3,55,85,25.80694444,89.26055556,637.4125984
4519,2.539999962,1649.841309,3,55,85,25.82194444,89.27861111,649.543832
4520,2.889999956,2583.541611,3,55,85,25.82472222,89.27,893.9590485
4521,3.429999948,2036.422581,3,55,85,25.85583333,89.43666667,593.7092163
4522,3.23999998,2381.101189,3,55,85,25.84861111,89.44416667,734.9077789
4523,3.379999936,3859.241066,3,55,85,25.82694444,89.45027778,1141.787319
4524,3.519999921,2433.422615,3,55,85,25.82472222,89.45277778,691.3132584
4525,4.299999923,3435.05957,3,55,85,25.83805556,89.45833333,798.8510773
4526,2.579999983,2660.892891,3,55,85,25.80583333,89.4575,1031.35384
4527,3.25,6523.258972,3,55,85,25.79888889,89.44027778,2007.156607
4528,1.029999971,987.9761791,3,55,85,25.79,89.48,959.2002005
4529,NA,0,3,55,85,25.78861111,89.48,NA
4530,3.619999975,2338.868996,3,55,85,25.79,89.48583333,646.0964121
4531,3.409999967,3231.238098,3,55,85,25.8375,89.42305556,947.5771642
4532,NA,0,3,55,85,25.82388889,89.4025,NA
4533,2.480000019,4365.535766,3,55,85,25.78888889,89.42888889,1760.296666
4534,6.259999871,3276.785831,3,55,85,25.96972222,89.48527778,523.4482267
4535,3.209999919,1852.113083,3,55,85,25.78333333,89.42027778,576.9822834
4536,1.859999955,1046.488123,3,55,85,26.02888889,89.42111111,562.6280368
4537,2.539999962,3945.495884,3,55,85,26.00333333,89.41805556,1553.34486
4538,3.139999986,2148.958282,3,55,85,25.94611111,89.38194444,684.3816217
4539,2.529999971,2866.507912,3,55,85,25.97444444,89.40777778,1133.007093
4540,5.329999864,3307.262001,3,55,85,25.94277778,89.38055556,620.4994532
4541,2.539999962,2009.861023,3,55,85,25.70611111,89.37,791.2838792
4542,1.859999955,1418.749954,3,55,85,25.70444444,89.36305556,762.7688112
4543,2.429999948,1828.281746,3,55,85,25.70888889,89.34194444,752.3793355
4544,2.850000024,3689.107239,3,55,85,25.72,89.33111111,1294.423582
4545,2.279999971,1797.876991,3,55,85,25.70388889,89.33111111,788.5425499
4546.1,2.219999969,1265.85318,3,55,85,25.70416667,89.32638889,570.2041431
4546.2,1.680000007,1878.029724,3,55,85,25.70416667,89.32638889,1117.874831
4547,3.159999967,2739.434425,3,55,85,25.70277778,89.57361111,866.9096374
4548,4.949999928,3727.539734,3,55,85,25.69611111,89.58694444,753.038341
4549,3.639999926,3926.488075,3,55,85,25.70305556,89.45027778,1078.705537
4550,2.219999969,1996.210297,3,55,85,25.70611111,89.57083333,899.1938399
4551,3.449999958,2123.154739,3,55,85,25.70666667,89.31888889,615.4071783
4552,0.610000014,1137.946436,3,55,85,25.71777778,89.31861111,1865.485918
4553,1.50999999,2662.589233,3,55,85,25.72333333,89.32555556,1763.304139
4554,1.50999999,1166.249964,3,55,85,25.73138889,89.56583333,772.3509743
4555,2.279999971,1849.722267,3,55,85,25.73027778,89.32666667,811.2817063
4556,4.639999986,4233.075447,3,55,85,25.73805556,89.56416667,912.3007457
4557,1.290000021,2819.880974,3,55,85,25.75666667,89.57638889,2185.954207
4558,2.349999964,1433.412729,3,55,85,25.76472222,89.57138889,609.9628728
4559,1.50999999,1612.797668,3,55,85,25.76722222,89.55694444,1068.077933
4560,1.229999989,2442.113118,3,55,85,25.76388889,89.55361111,1985.457837
4561,1.859999955,1463.958282,3,55,85,25.86666667,89.64416667,787.0743646
4562,0.610000014,1019.880981,3,55,85,25.87972222,89.64138889,1671.935996
4563,3.089999944,2524.464371,3,55,85,25.87916667,89.64138889,816.9787756
4564,2.839999944,2447.291634,3,55,85,25.85361111,89.65888889,861.7224232
4565,1.859999955,1471.880949,3,55,85,25.90222222,89.61305556,791.3338628
4566,2.539999962,2216.329422,3,55,85,25.90194444,89.63416667,872.5706517
4567,0.829999983,799.7142811,3,55,85,25.92611111,89.63527778,963.5112014
4568,4.079999924,3193.190514,3,55,85,25.93361111,89.63527778,782.6447484
4569,1.50999999,1416.636932,3,55,85,25.94472222,89.63888889,938.1701598
4570,3.129999995,4346.577408,3,55,85,25.7075,89.63611111,1388.68288
4571,3.099999964,2272.172646,3,55,85,25.93583333,89.64833333,732.9589264
4572,2.889999926,1925.059494,3,55,85,25.73333333,89.62666667,666.1105686
4573,3.959999949,3388.226059,3,55,85,25.75027778,89.63333333,855.6126522
4574,2.379999936,1759.00798,3,55,85,25.72111111,89.64805556,739.0790033
4575,3.589999974,2256.32865,3,55,85,25.72027778,89.68166667,628.5038067
4576,2.360000014,4482.827435,3,55,85,25.7375,89.66805556,1899.503139
4577,4.129999906,3721.5,3,55,85,25.74722222,89.6525,901.0896089
4578,3.169999957,2473.154709,3,55,85,25.76,89.62138889,780.1749976
4579,2.319999993,3532.93644,3,55,85,25.76027778,89.61333333,1522.817436
4580,3.169999957,1953.75,3,55,85,25.76,89.60111111,616.3249295
4581,2.329999954,2382.968273,3,55,85,25.59527778,89.2275,1022.733185
4582,2.429999948,2692.76786,3,55,85,25.58666667,89.20666667,1108.134946
4583,2.849999964,2559.761932,3,55,85,25.57777778,89.22222222,898.1620928
4584,3.779999942,3641.121948,3,55,85,25.57666667,89.21055556,963.2597896
4585,2.779999971,1984.107201,3,55,85,25.58111111,89.20944444,713.7076335
4586,0.610000014,1128.333323,3,55,85,25.56472222,89.2175,1849.726715
4587,2.329999954,2368.323387,3,55,85,25.55888889,89.2225,1016.447826
4588,3.309999943,2926.889923,3,55,85,25.54777778,89.22888889,884.2567896
4589,3.98999995,3595.833336,3,55,85,25.55611111,89.2525,901.2113737
4590,3.039999962,3367.708349,3,55,85,25.55444444,89.45777778,1107.798813
